ID,price
216,6869.730782823727
217,27977.12662592898
218,18466.329791979275
219,24198.864422066195
220,5555.466113562954
221,19323.71799188428
222,11057.605896597654
223,17630.9334713667
224,13478.223528166294
225,9113.252019396663
226,13637.823428601023
227,6560.235594099343
228,11799.0
229,7993.697497550703
230,28356.50576833186
231,20434.487901784738
232,17684.688508746996
233,30788.144019612086
234,18705.45785309638
235,15859.138574648377
236,16690.483098171542
237,9451.014205784148
238,29973.718780272564
239,5657.522337555102
240,20355.520213463733
241,13090.430441980629
242,21335.194567659517
243,22293.618683302517
244,13666.174903359317
245,30798.936171967736
246,15377.755985055595
247,19299.28986523565
248,29154.22489414707
249,9023.773932563223
250,18552.223122232834
251,21292.73696423373
252,21455.41873734209
253,7791.766770736213
254,6661.922526207331
255,7864.756823635376
256,17993.12339407667
257,13424.709956399776
258,12825.848079219195
259,18441.102931330264
260,15497.66583606461
261,9985.0
262,14480.569525974255
263,18670.770181366326
264,30340.43169583197
265,22157.83732720326
266,14349.213489610474
267,14395.274848423762
268,17434.390393267506
269,24949.06254801026
270,22895.636795061502
271,22496.088639420053
272,16060.41822549649
273,15781.386670361164
274,10494.81975006303
275,29051.236997900345
276,9989.544964808307
277,18568.7230314426
278,14000.0
279,35705.669651418146
280,21318.78564325435
281,16811.31434600255
282,12402.823156124934
283,7268.216982249083
284,15461.007250917874
285,13486.41740420779
286,10035.852773258357
287,60894.33478040239
288,19451.104519265173
289,18924.03056349534
290,15817.667591665619
291,14275.143111286854
292,18138.10387160037
293,14253.395495100523
294,8677.247964152108
295,17477.147626527647
296,5287.7961191219865
297,12329.963393234222
298,27719.982609767052
299,25498.768925469893
300,15302.582408242064
301,6461.383842605936
302,9844.748457720407
303,15329.327254898484
304,14034.44191375915
305,8163.613118446879
306,12512.91011086404
307,5581.796237475918
308,15356.518875750995
309,28433.16596183065
310,22667.85661410279
311,8801.015992582008
312,15269.827226577354
313,11562.29368591847
314,13519.214096668813
315,20024.570969437576
316,16180.592203966407
317,11836.840055019058
318,10966.946068876001
319,7590.270960712459
320,28349.89732167472
321,11592.096054774038
322,17304.032941403308
323,11705.370478477651
324,13234.483532981347
325,9668.611861375202
326,19547.366278053083
327,14882.445301045644
328,28157.759630069526
329,8049.453981178169
330,16901.64942423929
331,10535.07055459486
332,10551.986370564346
333,8861.794879265744
334,20047.33285357764
335,8744.156154087701
336,17249.549028478905
337,23404.724285121465
338,28502.00671810438
339,15372.05014576563
340,30255.37816723007
341,5640.791930458737
342,11955.95515540617
343,49830.27629660521
344,23091.362567491124
345,31410.651648487365
346,13150.760496998082
347,14308.856393171327
348,16916.691651230663
349,27827.105366589913
350,8518.42799525352
351,8537.20090259932
352,25674.063008154604
353,15347.289610693968
354,18688.375862425735
355,8001.061501310709
356,17104.549926213887
357,23015.837238934844
358,34874.98522773046
359,12396.660584001429
360,14591.727622992468
361,13617.031553504183
362,12534.415948148186
363,26972.0
364,21787.693119128635
365,15597.76291154497
366,14113.420321384205
367,13071.263709934225
368,13832.011191905678
369,26215.699727331965
370,9129.332754594136
371,14134.099726003466
372,9845.866427518305
373,26532.003405168784
374,17206.63919661661
375,13790.020891241635
376,14793.1410611313
377,5842.311998982669
378,18078.145190002426
379,10676.72512719965
380,20601.038869287637
381,6302.510634095809
382,8335.119878733989
383,3608.769861143641
384,20951.84045926171
385,17056.28005001489
386,17466.164424027458
387,9796.234117679543
388,10882.699738786907
389,10804.001136617275
390,7481.326232542277
391,15629.638967548452
392,12162.615822983054
393,9258.378431338759
394,11966.979006274581
395,26038.04597182924
396,14546.795794939937
397,31817.365686899986
398,17323.352686063394
399,51672.36279551016
400,8992.743266666017
401,12833.051898610203
402,15998.65499431339
403,29164.505328787505
404,11525.878875960405
405,13636.83680174224
406,33670.87915950938
407,25125.16628625525
408,9669.266616124189
409,9480.91492411525
410,17834.39517192525
411,17235.335654527993
412,16061.790491234055
413,10485.800233320793
414,20755.38085781509
415,21180.938006772158
416,11284.541148737471
417,24555.21744724507
418,20421.355936714277
419,25651.09671056577
420,12011.64266856145
421,8768.846358285815
422,18270.219262936767
423,13900.82903821326
424,17169.25533108952
425,18047.76898248877
426,7324.8822782627285
427,20877.537746953873
428,25306.713489656195
429,38621.50900699906
430,25294.02589618679
431,7533.160798920652
432,16723.497437575537
433,13183.36270350412
434,14260.703054033895
435,4569.79756380157
436,6100.870152066534
437,18636.76403982438
438,6471.9294262937565
439,25370.85448880349
440,16213.62818104443
441,13496.547324042018
442,12582.231387788828
443,17726.547000043975
444,13343.976223928013
445,11100.898582045209
446,9424.184978286305
447,6667.547443102684
448,8102.476038308259
449,6984.390186452688
450,14381.410552594627
451,19707.293869702244
452,24188.11952263082
453,9221.991980508468
454,16610.317908949146
455,55846.44231350319
456,9813.017011266364
457,9268.70694812389
458,10914.046004913827
459,41552.3909734664
460,31295.30854225707
461,15498.0
462,8936.022946130057
463,11958.130193448049
464,45488.0
465,10134.607133657828
466,13241.549555657097
467,7530.839566368107
468,18069.457891214985
469,21439.206716281406
470,14979.903846343486
471,32451.17489152233
472,24907.720007664593
473,21176.296532830045
474,13996.574981244505
475,23347.787611697975
476,9871.643263656004
477,13558.175411973058
478,17590.874311709187
479,14649.59345892323
480,10611.914396575366
481,9363.528023856517
482,6742.214266937566
483,19895.103881659175
484,10143.234482919655
485,6478.4636171596085
486,33809.68944991814
487,20893.87200628246
488,52174.53960175036
489,42703.95060239887
490,15437.096269136375
491,16759.877454110545
492,19900.844690194826
493,16006.436984837192
494,34715.92322912535
495,19081.938908989883
496,10847.3649189683
497,4830.98017865368
498,27945.270921074723
499,11532.749724671017
500,12784.523290692994
501,23252.6
502,10268.259967966185
503,13600.454595316794
504,9769.521654070919
505,25986.84796304308
506,14457.250498488607
507,21887.850540801745
508,20447.834340566485
509,7290.133655692225
510,6303.088033268514
511,19144.827441299312
512,13727.630871261958
513,29888.0
514,34002.711789883586
515,12859.521581845964
516,13956.915176114979
517,17852.116157366592
518,13702.116699123137
519,32883.314352289446
520,17743.24269836502
521,12461.706331585521
522,8456.994599478294
523,10073.1946737204
524,32177.066695205205
525,16002.861863918664
526,14994.802624803036
527,33733.07734364747
528,10252.515397898409
529,26747.142856535087
530,19982.50985215629
531,19731.115596480468
532,9353.997249184275
533,7421.65543632453
534,17478.582125572855
535,17724.787627912323
536,13648.371357177419
537,17951.56437597958
538,6399.620821549504
539,21084.102392524794
540,14841.754152491752
541,13672.949740199861
542,12948.833164791882
543,17524.022177344737
544,8112.160878253394
545,15668.78090017122
546,7374.811762407513
547,18992.782751853792
548,21548.47783944456
549,9395.738600364954
550,17390.194045780623
551,9655.619914343237
552,20204.71677665145
553,11333.38786139396
554,14582.55792936042
555,45419.367733261955
556,19264.765340201146
557,7740.8078539358185
558,37324.71389461315
559,14718.315513371235
560,33750.0
561,13799.0
562,28752.685886241172
563,18967.342749174433
564,14665.925082855141
565,23686.006454329163
566,39374.022129602396
567,6753.126857323322
568,23250.0
569,33422.23565334104
570,12253.924522859104
571,7495.0
572,10342.021356730294
573,29534.894350039336
574,35032.805062313375
575,10465.502754014988
576,18871.582245918496
577,17648.490735419866
578,20971.771766170612
579,13279.316480558158
580,19384.74588319892
581,11124.199470308362
582,10639.99010708776
583,8259.69129686236
584,30165.416129747602
585,27831.895725821214
586,21995.0
587,10499.146023989853
588,7979.526751846813
589,18017.93122891704
590,15670.542911767941
591,19242.18123539293
592,21754.389679805867
593,13566.39965657248
594,9906.793289234954
595,36951.85412622547
596,17075.600558875194
597,19099.49586067696
598,13706.910796571734
599,18388.355739423703
600,13171.904592453673
601,8139.205052102351
602,7280.948659323666
603,22287.89169878445
604,12966.262751702126
605,20688.66069113825
606,14281.217940192473
607,16131.029548737484
608,10163.906972942816
609,16242.83487850578
610,31257.246733581407
611,7591.534183699894
612,12411.153190494897
613,27828.23703873397
614,9661.81302518123
615,12846.333500001921
616,5800.864334951808
617,7490.0
618,12191.60788208625
619,7797.878241404237
620,33168.38386414971
621,9038.038982287719
622,21590.803039768925
623,24046.015902999974
624,24779.411132338526
625,53927.41094190451
626,53529.170105231184
627,10824.474589031941
628,17440.80410660729
629,6492.280132778258
630,12589.431805931008
631,17955.2951687018
632,8500.724214554655
633,48321.73996191074
634,9758.52729085658
635,20960.719040216503
636,20663.356916944358
637,8245.42520771022
638,11433.842919135657
639,12425.880904592956
640,23853.11338945891
641,8457.468058764593
642,18106.48331177017
643,15566.786928063324
644,8965.484938605015
645,16409.831595094318
646,28998.521662485648
647,20271.244952042904
648,10940.327226829544
649,7919.895512563444
650,17511.928715239555
651,8291.336465140204
652,42549.19704752521
653,12882.486307092418
654,8922.12287587545
655,10240.072353865662
656,10199.804783253005
657,17001.58147618478
658,22795.929761550466
659,24876.279292122068
660,23250.0
661,10009.544528640985
662,21494.447294048397
663,27970.97548316343
664,9820.740915928518
665,20000.0
666,38930.05599082048
667,15503.689804987727
668,19063.91284297334
669,17831.61790019434
670,25627.162101018894
671,10617.05090061575
672,21651.767848680523
673,10919.68877589887
674,13584.846889938433
675,21790.133586182892
676,5900.802306672878
677,25959.50344408095
678,12044.359720781653
679,16753.434824653737
680,15634.97934744553
681,11483.088215960355
682,9289.702117824727
683,10015.04431351837
684,20216.649654612305
685,29527.746461074188
686,9840.739564038313
687,5507.49872889464
688,19932.88929585812
689,21346.824275021365
690,14792.10876035823
691,32288.865511043387
692,25544.983249788966
693,10618.362366474948
694,11384.564471977495
695,70717.19209791925
696,7377.783093530611
697,15078.955775289938
698,22390.09428274299
699,15880.468501995729
700,13662.576358787848
701,10495.17048578892
702,20258.981722168603
703,16413.64382743411
704,26795.9318001571
705,12942.65407638332
706,14678.124881016587
707,10613.312431084902
708,34807.01149551836
709,18036.51308721422
710,6821.901170645237
711,13514.392141190623
712,8554.503830030015
713,14890.081045397139
714,11427.851133937447
715,16005.861322296088
716,17403.892726868646
717,17192.338039582442
718,18310.75929585467
719,14474.063240471576
720,48090.0
721,19288.61156089381
722,9312.440359915843
723,10304.689846222045
724,13791.918225259044
725,30779.882552981235
726,14014.705282345203
727,11250.899629779438
728,11611.495345610656
729,7926.148842234457
730,28117.1207143387
731,30197.095602793997
732,9495.37080003077
733,11193.128113769375
734,52668.740802664746
735,16504.683812678526
736,36005.92880866781
737,5991.842461460702
738,11317.033857138036
739,14967.989205773267
740,9847.857318629513
741,13514.770747840932
742,9170.632644007206
743,11416.300261165086
744,19989.203149463257
745,7440.067574604265
746,9596.562242970223
747,6908.079584489392
748,10944.756466263632
749,10990.0
750,13056.493740489139
751,20105.760943297635
752,16575.248137528422
753,18952.679415672057
754,13367.565641639396
755,51613.43795905212
756,11026.619524230688
757,23451.106850834127
758,8343.513403677918
759,14331.618781797948
760,8249.242091335833
761,12662.08129556064
762,42110.52519964887
763,31419.761680563435
764,8195.741096281123
765,3004.2512875620173
766,12704.458245115047
767,23081.632945857524
768,16596.468965908753
769,11614.075829279474
770,29270.618225667095
771,16660.54890717038
772,2863.3915439695083
773,8016.613512408808
774,11258.988140528445
775,12600.095352300601
776,8569.03017918294
777,10215.95998039703
778,16650.45330916592
779,7100.881295580971
780,27744.571233126382
781,58466.825026944185
782,7068.71521149241
783,56051.10215378196
784,26720.718969628455
785,8864.775999694248
786,11713.34152329111
787,11444.636156189514
788,11414.145672797094
789,11355.230218141662
790,13486.279248329074
791,12832.436437657392
792,28113.624813019924
793,8903.513044600262
794,10785.194053731802
795,6767.925871873314
796,9577.887700859206
797,14237.385350039289
798,13656.063457578102
799,7945.443426986762
800,50037.860126900334
801,13931.043802113061
802,9392.6
803,7389.51944904466
804,30435.166596887088
805,24557.525021208618
806,18140.864686549114
807,16441.175760540813
808,9841.115190021972
809,9132.657922540222
810,7995.0
811,5797.936421214618
812,11088.364711287479
813,16121.41095218364
814,14656.348782061455
815,11242.974368762276
816,19561.318131062195
817,19516.97795819539
818,15898.457702946853
819,16550.15160165878
820,10908.407138484241
821,10660.17050506984
822,7281.8504885516295
823,20924.31389631513
824,30126.407936102507
825,13790.983989240054
826,20143.966483748387
827,17210.390906604593
828,13339.868564461683
829,14832.794820276466
830,13287.285518252267
831,30133.1472195246
832,25668.386560976072
833,6617.226658517379
834,15632.184608968522
835,7281.01873703616
836,14983.347385018142
837,36157.98350072204
838,9219.13103409325
839,10900.4681344659
840,33428.33026229264
841,5858.518990085169
842,18706.847000807767
843,13815.383953178723
844,29182.699235210726
845,20130.33565222751
846,20625.353200213012
847,10052.788282285012
848,17799.458708176833
849,13253.914044512667
850,8192.065899239222
851,13423.284681343552
852,48514.73481214759
853,19856.112529046768
854,20853.190390140517
855,10369.032119417669
856,11727.22017011558
857,30066.596792527962
858,16728.521795016393
859,20622.836585165638
860,23494.571720758202
861,22033.34937717296
862,32442.46539332381
863,16186.300210343728
864,19829.3665768429
865,8480.983682681584
866,22597.894380166294
867,14837.255400551092
868,9103.405336366883
869,8695.744581331359
870,58103.331263341526
871,22641.825407264496
872,14831.970311616453
873,8625.683771455877
874,22690.45711349921
875,23656.82165151447
876,20847.4486891343
877,12371.605419820886
878,6942.932288096997
879,16990.352266290294
880,9672.786516853972
881,32802.028078150266
882,16298.839321225987
883,19892.338768419704
884,19444.914541098624
885,8125.250814823855
886,16863.758846704157
887,18382.884971309497
888,6938.42851069015
889,8640.953059318213
890,6423.071362527636
891,21116.97469305939
892,11037.526176686257
893,12033.974497640249
894,21148.113788222607
895,25991.630077276222
896,11235.749014488552
897,15686.682927903441
898,15917.096272891682
899,10049.629237992402
900,11951.750418658521
901,10380.261225351474
902,14291.5354176133
903,19964.828483920373
904,9056.35983670358
905,12474.649084930774
906,6922.730518056293
907,11033.783264011738
908,22513.13713033787
909,6174.162214887209
910,11458.238527036108
911,23009.385570526763
912,12861.286988420456
913,14465.591180328478
914,8189.954327146313
915,13577.000326166117
916,10759.803279548518
917,9548.622326258765
918,20590.621243133308
919,36354.01606959898
920,13320.296907609347
921,9557.327643472898
922,29102.600413575165
923,7766.883151880996
924,31672.908499354646
925,8079.875567664818
926,16188.28457888103
927,10992.273270273223
928,4227.445840066902
929,12468.70823736161
930,8147.13563546363
931,8060.194740738943
932,6888.086531873696
933,13014.037657886103
934,8864.255740148816
935,18049.061710035938
936,40661.983464598336
937,10116.543661004656
938,30026.77515840108
939,6798.736919387937
940,47114.098622955105
941,13373.885202592615
942,22028.458686728703
943,8057.529821433227
944,11471.261081689961
945,15197.470754260654
946,8721.150593927143
947,13413.01992500643
948,7142.215697484396
949,13037.899256009297
950,17489.829810166175
951,9558.657704511481
952,18797.012729548867
953,15294.103162469168
954,17008.147709366054
955,41980.0
956,22271.766132464636
957,28036.24241960797
958,13637.840390829286
959,12046.291220779429
960,25355.791008295277
961,14402.166164195987
962,15089.777926110715
963,7224.627552257669
964,19081.49262374134
965,21760.067657164527
966,20958.621594979966
967,11204.338352614135
968,19132.20792429517
969,30435.166596887088
970,32564.265849933905
971,11031.558256795755
972,14976.228168115565
973,12402.256252309027
974,12688.900328074204
975,12970.728525640325
976,11625.301583087852
977,28418.466960065987
978,7064.521332844741
979,6077.999453447698
980,12015.204977418538
981,15715.68637632541
982,11758.847346550785
983,20233.432579601114
984,16246.34657953547
985,11751.952188927897
986,10693.874393953218
987,22472.61875176826
988,11788.864873357315
989,8994.958638352076
990,15645.141449495333
991,22738.046994859258
992,19720.648808758295
993,14183.305390115043
994,19855.59332130988
995,19765.788933502725
996,27061.001150822176
997,18488.78971591483
998,15412.172830846268
999,9198.17964312425
1000,9839.474426571593
1001,20757.85651825655
1002,10540.408764897347
1003,21954.584901150174
1004,16709.056589811527
1005,9702.197046563986
1006,10066.270406986472
1007,12763.999879646133
1008,9164.710412847016
1009,18004.5076495191
1010,18468.015758982456
1011,44056.974591662096
1012,13357.418607660884
1013,12769.93210663391
1014,14263.213392136438
1015,12257.785558564312
1016,14216.690800139804
1017,10324.730636598058
1018,15863.184713290595
1019,7748.3506136579435
1020,11142.213866591495
1021,7898.729326166853
1022,10623.107813743984
1023,11123.80953930391
1024,6825.643075729534
1025,16365.970171142886
1026,11382.867647882109
1027,17326.860207979353
1028,14106.156002270405
1029,34322.740850870396
1030,31286.55333527299
1031,23442.735261508446
1032,9170.17625311684
1033,7198.170060366328
1034,16733.029416456146
1035,22332.07484137274
1036,12577.474069530776
1037,27113.404047056927
1038,10420.94446323953
1039,7776.709443906474
1040,16752.58888901554
1041,13499.162189142424
1042,7500.266244847995
1043,9704.12095478671
1044,19751.214120538603
1045,34174.06501762686
1046,13358.142894649529
1047,33016.95778161387
1048,11239.775205246291
1049,15331.77286361217
1050,19103.68492528578
1051,20730.000991335884
1052,37200.5086771246
1053,18791.679063502106
1054,13990.299073521368
1055,18949.670326941618
1056,19993.446486740126
1057,18227.0210604946
1058,17445.634840992134
1059,10409.119249004822
1060,16447.614138386078
1061,6652.757398327884
1062,7783.666900439211
1063,15437.779713205162
1064,9694.0
1065,11453.5358858594
1066,12971.026776759314
1067,11142.192100559907
1068,11955.181432558958
1069,19770.835658334214
1070,17937.49487094068
1071,26357.70553363613
1072,16042.986216488842
1073,13913.044533239901
1074,8049.568627068794
1075,34995.0
1076,22702.963032207517
1077,10578.87812230819
1078,7915.25164204976
1079,25355.933195026442
1080,5847.983757595632
1081,46730.32738703792
1082,7622.794926768258
1083,20046.35782308482
1084,6933.89209274256
1085,10124.817224074432
1086,27212.709018502617
1087,34220.34423302292
1088,16403.709842444336
1089,7104.3046820496875
1090,25512.092753904526
1091,23906.49380819815
1092,13032.812825962443
1093,15256.487268994537
1094,15644.166586707477
1095,9823.249378978348
1096,9062.292552196517
1097,9025.205384451718
1098,10862.787881787306
1099,15721.27264498958
1100,9289.201572164946
1101,16034.466636119816
1102,10357.160577392062
1103,26113.962344014024
1104,10251.621009283317
1105,12734.84181162864
1106,29811.000000000004
1107,30390.505959824877
1108,7882.8295796278235
1109,33444.0
1110,11824.968857123653
1111,8844.875660578207
1112,13271.444194504216
1113,3378.04973510882
1114,9787.960586531954
1115,8844.729257266406
1116,11075.403318881587
1117,10263.333333333334
1118,8892.270388037356
1119,19198.11055009611
1120,16909.135358930485
1121,19002.90588440986
1122,18017.48760680017
1123,7482.465929854408
1124,15507.006628227187
1125,15362.023429817198
1126,34587.98458596036
1127,14524.218069679462
1128,31885.328696279703
1129,28608.519664613465
1130,28644.43214211047
1131,12117.805245444464
1132,7704.340976842208
1133,13399.999489034466
1134,19548.93521884159
1135,17310.53186264576
1136,19666.995538196235
1137,16057.843523911795
1138,8053.062895761757
1139,9996.026174233642
1140,59995.0
1141,23990.0
1142,26899.64761968115
1143,6542.303292407082
1144,10755.035265341077
1145,14799.619866688217
1146,9967.14217115636
1147,60240.0
1148,12780.006135594955
1149,55844.45019922908
1150,12597.18342461099
1151,12738.756726563615
1152,7213.0919527454525
1153,15566.571703812104
1154,17656.95563662076
1155,15293.901167939322
1156,12488.871887887706
1157,11140.614628473852
1158,22796.321761000458
1159,17626.10717350162
1160,19926.239814257588
1161,14319.292275663118
1162,15500.605114306296
1163,49415.45901869423
1164,18119.771305842893
1165,11286.144633753724
1166,6442.055831299334
1167,15285.529144463682
1168,49164.378545797124
1169,49455.86186151556
1170,34460.004527358935
1171,27010.02549198484
1172,9574.59671576989
1173,8962.696945013897
1174,16649.50131956733
1175,20585.51175407333
1176,33125.308654923836
1177,14150.80307560852
1178,18267.739223349425
1179,22335.662964206247
1180,22466.21517382968
1181,14547.820150403319
1182,8484.922627990623
1183,5443.558832379401
1184,10337.674531090808
1185,8900.66502172651
1186,30056.980450894058
1187,6194.033253827854
1188,16916.327205415742
1189,27169.429831996455
1190,13743.78619943176
1191,16508.711825999697
1192,25956.953815549536
1193,8961.523107102823
1194,19605.37228557649
1195,14526.275672331938
1196,27048.971356200433
1197,15729.446279662207
1198,10505.998958969256
1199,44464.651404301134
1200,13086.101026483278
1201,10240.428060230297
1202,6997.4784364239595
1203,16127.939577720746
1204,6428.882161358061
1205,15945.449330530471
1206,6798.630720280357
1207,11595.38627122353
1208,15469.104273611363
1209,34781.3796531366
1210,6771.746746342446
1211,44070.90738996355
1212,28905.642477612204
1213,10094.642707621138
1214,38084.34778483827
1215,18364.056773343138
1216,25313.54574720835
1217,19074.75602938664
1218,30591.18262676083
1219,8767.407543932199
1220,22670.599596480137
1221,16178.894509355516
1222,31952.132302058937
1223,12680.682370327053
1224,8993.310356843853
1225,8020.24017333971
1226,10676.771428158918
1227,23250.0
1228,40995.0
1229,48490.228709793046
1230,38201.44645770306
1231,11639.380579998962
1232,14399.000000000005
1233,11086.943365731886
1234,17442.25498106723
1235,18333.037053109183
1236,19987.91303217486
1237,14304.370547875926
1238,15255.233409525832
1239,7971.522758377171
1240,11377.125284174517
1241,61954.690520879405
1242,10324.910829999648
1243,17677.216124656017
1244,16888.547315783242
1245,13789.464941540524
1246,21327.57324461111
1247,12858.332006918736
1248,21000.0
1249,11765.365701620725
1250,15834.413436604358
1251,25250.0
1252,17229.738817986134
1253,19503.696017448776
1254,16094.88976836698
1255,9081.518948508612
1256,19003.647800788276
1257,8789.020355232175
1258,16424.564684626414
1259,10102.672058464135
1260,8108.110969821271
1261,19604.92679580015
1262,24090.4875119723
1263,21393.29770119405
1264,47665.76028439013
1265,16297.922962744404
1266,6131.608006992315
1267,30444.217857764776
1268,8521.054375396912
1269,25687.619661084394
1270,8804.476963041432
1271,17927.351777660206
1272,14335.463042008812
1273,17256.273057830953
1274,11165.109558848804
1275,15193.841415187366
1276,11302.197919170025
1277,13331.69272928338
1278,12853.17149281104
1279,8966.268427146239
1280,10693.28174998738
1281,10268.143775961686
1282,18189.95557812017
1283,27444.0
1284,33578.919724137944
1285,23477.551872411466
1286,8921.572400110765
1287,10129.58661103445
1288,9700.904597295894
1289,22660.211962983605
1290,8484.408946756253
1291,13586.637764975745
1292,30589.458047499065
1293,22139.275636558777
1294,34600.91537343822
1295,19550.34806638218
1296,43850.39634644373
1297,13364.768090732816
1298,14597.25669595553
1299,28880.72631248692
1300,35724.731089721834
1301,53422.91677819642
1302,10392.592078047359
1303,10760.92692559648
1304,22781.2
1305,18455.711481167786
1306,22141.34905999666
1307,12902.960832766272
1308,14877.63753897454
1309,19946.126158342682
1310,34943.35388112981
1311,14603.894245671667
1312,16588.324219895097
1313,14757.14874525794
1314,10262.477714898892
1315,21529.892777838748
1316,8236.024634465584
1317,15265.712841147473
1318,13594.913121358839
1319,12490.0
1320,5714.680650324835
1321,5863.7735106951195
1322,13959.787137094349
1323,9702.505433935014
1324,13248.765851279715
1325,19462.085938872166
1326,13477.111519443682
1327,22763.196623884203
1328,19332.505092550895
1329,17385.768246301344
1330,19907.96337195569
1331,20136.885819007373
1332,17581.740853737785
1333,15756.72780134427
1334,24199.762590432423
1335,22168.98585725319
1336,10189.8316844367
1337,12873.868039993993
1338,11003.938776952096
1339,22407.063907189255
1340,49107.41490056298
1341,25476.189909872086
1342,8907.27979243218
1343,13509.150178103111
1344,28209.36483864905
1345,10914.356862369505
1346,3229.663258918937
1347,21215.820288810206
1348,20555.453658620132
1349,5594.164039090366
1350,6360.69005266072
1351,21311.200017995357
1352,9347.371861915728
1353,12555.4555971452
1354,30536.54694047707
1355,16405.553847612
1356,12647.116623904007
1357,18386.146361493185
1358,16653.891042426236
1359,34079.11867292084
1360,9843.45065170775
1361,18653.058904003825
1362,7891.355726655766
1363,9753.644672355187
1364,6969.2186619989225
1365,9455.625187532823
1366,15565.28656905611
1367,36352.56209166802
1368,16776.566110918917
1369,15513.712217729055
1370,16100.474379450325
